,index,split
1972,1972,train
1973,1973,train
1974,1974,train
1975,1975,train
1976,1976,train
1977,1977,train
1978,1978,train
1979,1979,train
1980,1980,train
1981,1981,train
1982,1982,train
1983,1983,train
1984,1984,train
1985,1985,train
1986,1986,train
1987,1987,test
1988,1988,train
1989,1989,validate
1990,1990,train
1991,1991,train
1992,1992,train
1993,1993,train
1994,1994,train
1995,1995,validate
1996,1996,train
1997,1997,train
1998,1998,train
1999,1999,train
2000,2000,train
2001,2001,train
2002,2002,train
2003,2003,train
2004,2004,train
2005,2005,train
2006,2006,train
2007,2007,train
2008,2008,train
2009,2009,train
2010,2010,test
2011,2011,test
2012,2012,train
2013,2013,train
2014,2014,train
2015,2015,train
2016,2016,train
2017,2017,train
2018,2018,train
2019,2019,train
2020,2020,train
2021,2021,train
2022,2022,train
2023,2023,train
2024,2024,train
2025,2025,train
2026,2026,test
2027,2027,test
2028,2028,test
2029,2029,test
2030,2030,test
2031,2031,test
2032,2032,test
2033,2033,test
2034,2034,test
2035,2035,test
2036,2036,test
2037,2037,test
2038,2038,train
2039,2039,train
2040,2040,train
2041,2041,test
2042,2042,test
2043,2043,test
2044,2044,test
2045,2045,validate
2046,2046,validate
2047,2047,validate
2048,2048,train
2049,2049,validate
2050,2050,train
2051,2051,train
2052,2052,train
2053,2053,train
2054,2054,train
2055,2055,train
2056,2056,train
2057,2057,train
2058,2058,train
2059,2059,train
2060,2060,train
2061,2061,train
2062,2062,train
2063,2063,train
2064,2064,train
2065,2065,train
2066,2066,train
2067,2067,train
2068,2068,train
2069,2069,train
2070,2070,train
2071,2071,train
2072,2072,train
2073,2073,train
2074,2074,train
2075,2075,train
2076,2076,train
2077,2077,train
2078,2078,train
2079,2079,train
2080,2080,train
2081,2081,train
2082,2082,test
2083,2083,test
2084,2084,test
2085,2085,test
2086,2086,train
2087,2087,train
2088,2088,train
2089,2089,train
2090,2090,train
2091,2091,train
2092,2092,train
2093,2093,train
2094,2094,test
2095,2095,validate
2096,2096,validate
2097,2097,validate
2098,2098,validate
2099,2099,validate
2100,2100,validate
2101,2101,validate
2102,2102,validate
2103,2103,validate
2104,2104,validate
2105,2105,validate
2106,2106,validate
2107,2107,validate
2108,2108,validate
2109,2109,validate
2110,2110,validate
2111,2111,validate
2112,2112,validate
2113,2113,validate
2114,2114,validate
2115,2115,validate
2116,2116,train
2117,2117,train
2118,2118,train
2119,2119,train
2120,2120,train
2121,2121,train
2122,2122,test
2123,2123,test
2124,2124,validate
2125,2125,validate
2126,2126,validate
2127,2127,test
2128,2128,test
2129,2129,train
2130,2130,train
2131,2131,train
2132,2132,train
2133,2133,train
2134,2134,train
2135,2135,train
2136,2136,train
2137,2137,train
2138,2138,train
2139,2139,train
2140,2140,train
2141,2141,train
2142,2142,validate
2143,2143,train
2144,2144,train
2145,2145,train
2146,2146,validate
2147,2147,train
2148,2148,train
2149,2149,train
2150,2150,train
2151,2151,train
2152,2152,test
2153,2153,train
2154,2154,train
2155,2155,train
2156,2156,train
2157,2157,test
2158,2158,train
2159,2159,train
2160,2160,train
2161,2161,train
2162,2162,train
2163,2163,train
2164,2164,test
2165,2165,test
2166,2166,test
2167,2167,test
2168,2168,test
2169,2169,test
2170,2170,test
2171,2171,test
2172,2172,test
2173,2173,test
2174,2174,test
2175,2175,test
2176,2176,test
2177,2177,train
2178,2178,train
2179,2179,train
2180,2180,train
2181,2181,train
2182,2182,train
2183,2183,train
2184,2184,train
2185,2185,train
2186,2186,train
2187,2187,train
2188,2188,validate
2189,2189,validate
2190,2190,validate
2191,2191,validate
2192,2192,train
2193,2193,train
2194,2194,train
2195,2195,train
2196,2196,train
2197,2197,train
2198,2198,train
2199,2199,train
2200,2200,train
2201,2201,validate
2202,2202,validate
2203,2203,validate
2204,2204,validate
2205,2205,validate
2206,2206,validate
2207,2207,train
2208,2208,train
2209,2209,train
2210,2210,train
2211,2211,train
2212,2212,train
2213,2213,train
2214,2214,train
2215,2215,train
2216,2216,train
2217,2217,train
2218,2218,train
2219,2219,train
2220,2220,train
2221,2221,train
2222,2222,train
2223,2223,train
2224,2224,train
2225,2225,train
2226,2226,train
2227,2227,train
2228,2228,train
2229,2229,train
2230,2230,train
2231,2231,train
2232,2232,train
2233,2233,train
2234,2234,train
2235,2235,train
2236,2236,train
2237,2237,train
2238,2238,train
2239,2239,train
2240,2240,train
2241,2241,train
2242,2242,train
2243,2243,train
2244,2244,train
2245,2245,train
2246,2246,train
2247,2247,train
2248,2248,train
2249,2249,train
2250,2250,train
2251,2251,train
2252,2252,train
2253,2253,train
2254,2254,train
2255,2255,test
2256,2256,train
2257,2257,validate
2258,2258,validate
2259,2259,validate
2260,2260,validate
2261,2261,validate
2262,2262,validate
2263,2263,validate
2264,2264,validate
2265,2265,validate
2266,2266,validate
2267,2267,validate
2268,2268,validate
2269,2269,train
2270,2270,train
2271,2271,train
2272,2272,train
2273,2273,train
2274,2274,train
2275,2275,train
2276,2276,train
2277,2277,train
2278,2278,train
2279,2279,train
2280,2280,train
2281,2281,train
2282,2282,test
2283,2283,test
2284,2284,test
2285,2285,train
2286,2286,train
2287,2287,train
2288,2288,validate
2289,2289,test
2290,2290,train
2291,2291,train
2292,2292,train
2293,2293,train
2294,2294,train
2295,2295,train
2296,2296,train
2297,2297,train
2298,2298,train
2299,2299,train
2300,2300,train
2301,2301,train
2302,2302,train
2303,2303,train
2304,2304,train
2305,2305,train
2306,2306,train
2307,2307,train
2308,2308,train
2309,2309,train
2310,2310,train
2311,2311,train
2312,2312,train
2313,2313,train
2314,2314,train
2315,2315,train
2316,2316,train
2317,2317,train
2318,2318,test
2319,2319,test
2320,2320,test
2321,2321,test
2322,2322,test
2323,2323,train
2324,2324,train
2325,2325,train
2326,2326,train
2327,2327,train
2328,2328,train
2329,2329,train
2330,2330,train
2331,2331,train
2332,2332,train
2333,2333,train
2334,2334,validate
2335,2335,test
2336,2336,train
2337,2337,train
2338,2338,validate
2339,2339,validate
2340,2340,train
2341,2341,train
2342,2342,train
2343,2343,train
2344,2344,train
2345,2345,train
2346,2346,test
2347,2347,test
2348,2348,test
2349,2349,test
2350,2350,test
2351,2351,test
2352,2352,test
2353,2353,test
2354,2354,train
2355,2355,train
2356,2356,train
2357,2357,train
2358,2358,train
2359,2359,train
2360,2360,train
2361,2361,train
2362,2362,train
2363,2363,train
2364,2364,train
2365,2365,train
2366,2366,train
2367,2367,train
2368,2368,train
2369,2369,test
2370,2370,test
2371,2371,validate
2372,2372,validate
2373,2373,train
2374,2374,test
2375,2375,test
2376,2376,train
2377,2377,train
2378,2378,train
2379,2379,train
2380,2380,validate
2381,2381,train
2382,2382,train
2383,2383,train
2384,2384,test
2385,2385,test
2386,2386,validate
2387,2387,test
2388,2388,train
2389,2389,validate
2390,2390,validate
2391,2391,train
2392,2392,train
2393,2393,train
2394,2394,train
2395,2395,train
2396,2396,test
2397,2397,test
2398,2398,train
2399,2399,validate
2400,2400,test
2401,2401,train
2402,2402,train
2403,2403,train
2404,2404,test
2405,2405,train
2406,2406,train
2407,2407,test
2408,2408,train
2409,2409,train
2410,2410,test
2411,2411,test
2412,2412,validate
2413,2413,validate
2414,2414,validate
2415,2415,validate
2416,2416,validate
2417,2417,validate
2418,2418,validate
2419,2419,validate
2420,2420,test
2421,2421,test
2422,2422,test
2423,2423,test
2424,2424,test
2425,2425,test
2426,2426,test
2427,2427,test
2428,2428,test
2429,2429,test
2430,2430,test
2431,2431,test
2432,2432,test
2433,2433,train
2434,2434,train
2435,2435,train
2436,2436,train
2437,2437,train
2438,2438,train
2439,2439,train
2440,2440,train
2441,2441,train
2442,2442,train
2443,2443,train
2444,2444,train
2445,2445,train
2446,2446,train
2447,2447,train
2448,2448,train
2449,2449,train
2450,2450,train
2451,2451,train
2452,2452,train
2453,2453,train
2454,2454,train
2455,2455,train
2456,2456,train
2457,2457,train
2458,2458,train
2459,2459,train
2460,2460,train
2461,2461,train
2462,2462,train
2463,2463,train
2464,2464,train
2465,2465,train
2466,2466,train
2467,2467,train
2468,2468,train
2469,2469,train
2470,2470,train
2471,2471,train
2472,2472,train
2473,2473,train
2474,2474,train
2475,2475,train
2476,2476,test
2477,2477,test
2478,2478,test
2479,2479,test
2480,2480,test
2481,2481,test
2482,2482,train
2483,2483,train
2484,2484,train
2485,2485,train
2486,2486,train
2487,2487,train
2488,2488,train
2489,2489,train
2490,2490,train
2491,2491,train
2492,2492,train
2493,2493,train
2494,2494,train
2495,2495,train
2496,2496,train
2497,2497,train
2498,2498,train
2499,2499,test
2500,2500,test
2501,2501,test
2502,2502,train
2503,2503,train
2504,2504,train
2505,2505,train
2506,2506,test
2507,2507,test
2508,2508,test
2509,2509,test
2510,2510,test
2511,2511,test
2512,2512,test
2513,2513,test
2514,2514,test
2515,2515,test
2516,2516,test
2517,2517,test
2518,2518,test
2519,2519,test
2520,2520,test
2521,2521,test
2522,2522,test
2523,2523,test
2524,2524,test
2525,2525,test
2526,2526,validate
2527,2527,test
2528,2528,test
2529,2529,test
2530,2530,train
2531,2531,train
2532,2532,train
2533,2533,train
2534,2534,train
2535,2535,train
2536,2536,train
2537,2537,train
2538,2538,train
2539,2539,train
2540,2540,train
2541,2541,train
2542,2542,train
2543,2543,train
2544,2544,train
2545,2545,train
2546,2546,train
2547,2547,train
2548,2548,train
2549,2549,test
2550,2550,train
2551,2551,train
2552,2552,train
2553,2553,train
2554,2554,train
2555,2555,train
2556,2556,train
2557,2557,train
2558,2558,train
2559,2559,train
2560,2560,train
2561,2561,train
2562,2562,train
2563,2563,train
2564,2564,train
2565,2565,train
2566,2566,train
2567,2567,train
2568,2568,test
2569,2569,test
2570,2570,train
2571,2571,train
2572,2572,train
2573,2573,train
2574,2574,train
2575,2575,train
2576,2576,train
2577,2577,train
2578,2578,train
2579,2579,validate
2580,2580,train
2581,2581,train
2582,2582,train
2583,2583,train
2584,2584,train
2585,2585,train
2586,2586,train
2587,2587,test
2588,2588,test
2589,2589,test
2590,2590,test
2591,2591,test
2592,2592,test
2593,2593,test
2594,2594,test
2595,2595,test
2596,2596,test
2597,2597,test
2598,2598,test
2599,2599,test
2600,2600,test
2601,2601,test
2602,2602,test
2603,2603,test
2604,2604,test
2605,2605,test
2606,2606,test
2607,2607,test
2608,2608,test
2609,2609,test
2610,2610,train
2611,2611,train
2612,2612,train
2613,2613,train
2614,2614,train
2615,2615,train
2616,2616,train
2617,2617,train
2618,2618,train
2619,2619,validate
2620,2620,train
2621,2621,train
2622,2622,train
2623,2623,train
2624,2624,train
2625,2625,train
2626,2626,train
2627,2627,train
2628,2628,train
2629,2629,train
2630,2630,train
2631,2631,train
2632,2632,train
2633,2633,train
2634,2634,train
2635,2635,train
2636,2636,train
2637,2637,train
2638,2638,train
2639,2639,train
2640,2640,train
2641,2641,test
2642,2642,train
2643,2643,train
2644,2644,train
2645,2645,train
2646,2646,train
2647,2647,train
2648,2648,train
2649,2649,train
2650,2650,train
2651,2651,test
2652,2652,test
2653,2653,train
2654,2654,train
2655,2655,train
2656,2656,train
2657,2657,train
2658,2658,train
2659,2659,test
2660,2660,test
2661,2661,test
2662,2662,test
2663,2663,test
2664,2664,test
2665,2665,test
2666,2666,test
2667,2667,test
2668,2668,test
2669,2669,test
2670,2670,test
2671,2671,test
2672,2672,test
2673,2673,test
2674,2674,test
2675,2675,train
2676,2676,test
2677,2677,test
2678,2678,test
2679,2679,test
2680,2680,test
2681,2681,test
2682,2682,test
2683,2683,test
2684,2684,test
2685,2685,test
2686,2686,test
2687,2687,test
2688,2688,test
2689,2689,test
2690,2690,test
2691,2691,test
2692,2692,validate
2693,2693,train
2694,2694,train
2695,2695,train
2696,2696,train
2697,2697,train
2698,2698,train
2699,2699,train
2700,2700,train
2701,2701,train
2702,2702,train
2703,2703,train
2704,2704,train
2705,2705,train
2706,2706,test
2707,2707,test
2708,2708,test
2709,2709,test
2710,2710,test
2711,2711,test
2712,2712,test
2713,2713,test
2714,2714,test
2715,2715,test
2716,2716,test
2717,2717,test
2718,2718,test
2719,2719,test
2720,2720,test
2721,2721,test
2722,2722,test
2723,2723,test
2724,2724,test
2725,2725,test
2726,2726,test
2727,2727,test
2728,2728,test
2729,2729,test
2730,2730,test
2731,2731,test
2732,2732,test
2733,2733,test
2734,2734,test
2735,2735,test
2736,2736,test
2737,2737,test
2738,2738,test
2739,2739,test
2740,2740,test
2741,2741,test
2742,2742,test
2743,2743,test
2744,2744,test
2745,2745,test
2746,2746,test
2747,2747,test
2748,2748,test
2749,2749,test
2750,2750,test
2751,2751,test
2752,2752,test
2753,2753,test
2754,2754,test
2755,2755,test
2756,2756,test
2757,2757,test
2758,2758,test
2759,2759,train
2760,2760,test
2761,2761,test
2762,2762,train
2763,2763,train
2764,2764,train
2765,2765,train
2766,2766,train
2767,2767,train
2768,2768,train
2769,2769,train
2770,2770,train
2771,2771,test
2772,2772,test
2773,2773,test
2774,2774,test
2775,2775,test
2776,2776,test
2777,2777,test
2778,2778,test
2779,2779,validate
2780,2780,train
2781,2781,train
2782,2782,train
2783,2783,train
2784,2784,train
2785,2785,train
2786,2786,train
2787,2787,train
2788,2788,train
2789,2789,test
2790,2790,train
2791,2791,train
2792,2792,train
2793,2793,train
2794,2794,train
2795,2795,test
2796,2796,test
2797,2797,test
2798,2798,validate
2799,2799,validate
2800,2800,validate
2801,2801,validate
2802,2802,validate
2803,2803,train
2804,2804,train
2805,2805,test
2806,2806,test
2807,2807,test
2808,2808,test
2809,2809,test
2810,2810,test
2811,2811,train
2812,2812,train
2813,2813,test
2814,2814,train
2815,2815,test
2816,2816,train
2817,2817,train
2818,2818,train
2819,2819,train
2820,2820,train
2821,2821,train
2822,2822,train
2823,2823,train
2824,2824,train
2825,2825,train
2826,2826,train
2827,2827,train
2828,2828,train
2829,2829,train
2830,2830,train
2831,2831,train
2832,2832,train
2833,2833,train
2834,2834,train
2835,2835,train
2836,2836,train
2837,2837,train
2838,2838,train
2839,2839,train
2840,2840,train
2841,2841,test
2842,2842,test
2843,2843,test
2844,2844,train
2845,2845,train
2846,2846,train
2847,2847,train
2848,2848,train
2849,2849,train
2850,2850,train
2851,2851,train
2852,2852,train
2853,2853,train
2854,2854,test
2855,2855,test
2856,2856,test
2857,2857,train
2858,2858,train
2859,2859,train
2860,2860,train
2861,2861,train
2862,2862,train
2863,2863,train
2864,2864,train
2865,2865,train
2866,2866,train
2867,2867,train
2868,2868,train
2869,2869,train
2870,2870,train
2871,2871,train
2872,2872,train
2873,2873,train
2874,2874,train
2875,2875,train
2876,2876,train
2877,2877,train
2878,2878,train
2879,2879,train
2880,2880,train
2881,2881,train
2882,2882,train
2883,2883,train
2884,2884,train
2885,2885,train
2886,2886,train
2887,2887,train
2888,2888,train
2889,2889,train
2890,2890,test
2891,2891,test
2892,2892,test
2893,2893,test
2894,2894,test
2895,2895,test
2896,2896,train
2897,2897,train
2898,2898,train
2899,2899,train
2900,2900,train
2901,2901,train
2902,2902,train
2903,2903,train
2904,2904,train
2905,2905,train
2906,2906,train
2907,2907,train
2908,2908,train
2909,2909,train
2910,2910,train
2911,2911,train
2912,2912,test
2913,2913,test
2914,2914,test
2915,2915,test
2916,2916,test
2917,2917,test
2918,2918,test
2919,2919,test
2920,2920,test
2921,2921,test
2922,2922,test
2923,2923,test
2924,2924,test
2925,2925,test
2926,2926,test
2927,2927,test
2928,2928,test
2929,2929,test
2930,2930,test
2931,2931,test
2932,2932,train
2933,2933,test
2934,2934,train
2935,2935,train
2936,2936,train
2937,2937,train
2938,2938,train
2939,2939,train
2940,2940,validate
2941,2941,train
2942,2942,train
2943,2943,train
2944,2944,train
2945,2945,train
2946,2946,train
2947,2947,test
2948,2948,test
2949,2949,test
2950,2950,test
2951,2951,test
